"SLNO","mart_name","year","month","product","sales","product ID"
"4024","Mart B","2021","4","Saffron","1294","PRD38"
"4025","Mart B","2021","5","Saffron","1456","PRD38"
"4026","Mart B","2021","6","Saffron","1552","PRD38"
"4027","Mart B","2021","7","Saffron","1694","PRD38"
"4028","Mart B","2021","8","Saffron","1388","PRD38"
"4029","Mart B","2021","9","Saffron","1318","PRD38"
"4030","Mart B","2021","10","Saffron","1207","PRD38"
"4031","Mart B","2021","11","Saffron","1304","PRD38"
"4032","Mart B","2021","12","Saffron","951","PRD38"
"4033","Mart B","2018","1","Vermicelli","1753","PRD39"
"4034","Mart B","2018","2","Vermicelli","1802","PRD39"
"4035","Mart B","2018","3","Vermicelli","2417","PRD39"
"4036","Mart B","2018","4","Vermicelli","2713","PRD39"
"4037","Mart B","2018","5","Vermicelli","3027","PRD39"
"4038","Mart B","2018","6","Vermicelli","3164","PRD39"
"4039","Mart B","2018","7","Vermicelli","3439","PRD39"
"4040","Mart B","2018","8","Vermicelli","3173","PRD39"
"4041","Mart B","2018","9","Vermicelli","2831","PRD39"
"4042","Mart B","2018","10","Vermicelli","2639","PRD39"
"4043","Mart B","2018","11","Vermicelli","2714","PRD39"
"4044","Mart B","2018","12","Vermicelli","1983","PRD39"
"4045","Mart B","2019","1","Vermicelli","2144","PRD39"
"4046","Mart B","2019","2","Vermicelli","2093","PRD39"
"4047","Mart B","2019","3","Vermicelli","2817","PRD39"
"4048","Mart B","2019","4","Vermicelli","3008","PRD39"
"4049","Mart B","2019","5","Vermicelli","3301","PRD39"
"4050","Mart B","2019","6","Vermicelli","3598","PRD39"
"4051","Mart B","2019","7","Vermicelli","3895","PRD39"
"4052","Mart B","2019","8","Vermicelli","3497","PRD39"
"4053","Mart B","2019","9","Vermicelli","3122","PRD39"
"4054","Mart B","2019","10","Vermicelli","3097","PRD39"
"4055","Mart B","2019","11","Vermicelli","3109","PRD39"
"4056","Mart B","2019","12","Vermicelli","2183","PRD39"
"4057","Mart B","2020","1","Vermicelli","2175","PRD39"
"4058","Mart B","2020","2","Vermicelli","2191","PRD39"
"4059","Mart B","2020","3","Vermicelli","2940","PRD39"
"4060","Mart B","2020","4","Vermicelli","3299","PRD39"
"4061","Mart B","2020","5","Vermicelli","3672","PRD39"
"4062","Mart B","2020","6","Vermicelli","3584","PRD39"
"4063","Mart B","2020","7","Vermicelli","4113","PRD39"
"4064","Mart B","2020","8","Vermicelli","3627","PRD39"
"4065","Mart B","2020","9","Vermicelli","3189","PRD39"
"4066","Mart B","2020","10","Vermicelli","3081","PRD39"
"4067","Mart B","2020","11","Vermicelli","3241","PRD39"
"4068","Mart B","2020","12","Vermicelli","2416","PRD39"
"4069","Mart B","2021","1","Vermicelli","2328","PRD39"
"4070","Mart B","2021","2","Vermicelli","2355","PRD39"
"4071","Mart B","2021","3","Vermicelli","3118","PRD39"
"4072","Mart B","2021","4","Vermicelli","3570","PRD39"
"4073","Mart B","2021","5","Vermicelli","3756","PRD39"
"4074","Mart B","2021","6","Vermicelli","4072","PRD39"
"4075","Mart B","2021","7","Vermicelli","4529","PRD39"
"4076","Mart B","2021","8","Vermicelli","3941","PRD39"
"4077","Mart B","2021","9","Vermicelli","3622","PRD39"
"4078","Mart B","2021","10","Vermicelli","3463","PRD39"
"4079","Mart B","2021","11","Vermicelli","3532","PRD39"
"4080","Mart B","2021","12","Vermicelli","2715","PRD39"
"4081","Mart B","2018","1","Rose Water","1312","PRD40"
"4082","Mart B","2018","2","Rose Water","1364","PRD40"
"4083","Mart B","2018","3","Rose Water","1805","PRD40"
"4084","Mart B","2018","4","Rose Water","1985","PRD40"
"4085","Mart B","2018","5","Rose Water","2270","PRD40"
"4086","Mart B","2018","6","Rose Water","2346","PRD40"
"4087","Mart B","2018","7","Rose Water","2504","PRD40"
"4088","Mart B","2018","8","Rose Water","2156","PRD40"
"4089","Mart B","2018","9","Rose Water","2039","PRD40"
"4090","Mart B","2018","10","Rose Water","1814","PRD40"
"4091","Mart B","2018","11","Rose Water","1984","PRD40"
"4092","Mart B","2018","12","Rose Water","1480","PRD40"
"4093","Mart B","2019","1","Rose Water","1517","PRD40"
"4094","Mart B","2019","2","Rose Water","1482","PRD40"
"4095","Mart B","2019","3","Rose Water","1989","PRD40"
"4096","Mart B","2019","4","Rose Water","2280","PRD40"
"4097","Mart B","2019","5","Rose Water","2552","PRD40"
"4098","Mart B","2019","6","Rose Water","2684","PRD40"
"4099","Mart B","2019","7","Rose Water","2786","PRD40"
"4100","Mart B","2019","8","Rose Water","2532","PRD40"
"4101","Mart B","2019","9","Rose Water","2250","PRD40"
"4102","Mart B","2019","10","Rose Water","2208","PRD40"
"4103","Mart B","2019","11","Rose Water","2278","PRD40"
"4104","Mart B","2019","12","Rose Water","1688","PRD40"
"4105","Mart B","2020","1","Rose Water","1569","PRD40"
"4106","Mart B","2020","2","Rose Water","1551","PRD40"
"4107","Mart B","2020","3","Rose Water","1955","PRD40"
"4108","Mart B","2020","4","Rose Water","2410","PRD40"
"4109","Mart B","2020","5","Rose Water","2628","PRD40"
"4110","Mart B","2020","6","Rose Water","2762","PRD40"
"4111","Mart B","2020","7","Rose Water","2977","PRD40"
"4112","Mart B","2020","8","Rose Water","2638","PRD40"
"4113","Mart B","2020","9","Rose Water","2338","PRD40"
"4114","Mart B","2020","10","Rose Water","2309","PRD40"
"4115","Mart B","2020","11","Rose Water","2356","PRD40"
"4116","Mart B","2020","12","Rose Water","1829","PRD40"
"4117","Mart B","2021","1","Rose Water","1724","PRD40"
"4118","Mart B","2021","2","Rose Water","1734","PRD40"
"4119","Mart B","2021","3","Rose Water","2326","PRD40"
"4120","Mart B","2021","4","Rose Water","2469","PRD40"
"4121","Mart B","2021","5","Rose Water","2837","PRD40"
"4122","Mart B","2021","6","Rose Water","2980","PRD40"
"4123","Mart B","2021","7","Rose Water","3345","PRD40"
"4124","Mart B","2021","8","Rose Water","2854","PRD40"
"4125","Mart B","2021","9","Rose Water","2688","PRD40"
"4126","Mart B","2021","10","Rose Water","2426","PRD40"
"4127","Mart B","2021","11","Rose Water","2613","PRD40"
"4128","Mart B","2021","12","Rose Water","1911","PRD40"
"4129","Mart B","2018","1","Pickle","467","PRD41"
"4130","Mart B","2018","2","Pickle","464","PRD41"
"4131","Mart B","2018","3","Pickle","654","PRD41"
"4132","Mart B","2018","4","Pickle","779","PRD41"
"4133","Mart B","2018","5","Pickle","818","PRD41"
"4134","Mart B","2018","6","Pickle","856","PRD41"
"4135","Mart B","2018","7","Pickle","903","PRD41"
"4136","Mart B","2018","8","Pickle","812","PRD41"
"4137","Mart B","2018","9","Pickle","720","PRD41"
"4138","Mart B","2018","10","Pickle","735","PRD41"
"4139","Mart B","2018","11","Pickle","757","PRD41"
"4140","Mart B","2018","12","Pickle","570","PRD41"
"4141","Mart B","2019","1","Pickle","576","PRD41"
"4142","Mart B","2019","2","Pickle","612","PRD41"
"4143","Mart B","2019","3","Pickle","790","PRD41"
"4144","Mart B","2019","4","Pickle","853","PRD41"
"4145","Mart B","2019","5","Pickle","969","PRD41"
"4146","Mart B","2019","6","Pickle","1017","PRD41"
"4147","Mart B","2019","7","Pickle","1085","PRD41"
"4148","Mart B","2019","8","Pickle","924","PRD41"
"4149","Mart B","2019","9","Pickle","797","PRD41"
"4150","Mart B","2019","10","Pickle","901","PRD41"
"4151","Mart B","2019","11","Pickle","857","PRD41"
"4152","Mart B","2019","12","Pickle","617","PRD41"
"4153","Mart B","2020","1","Pickle","616","PRD41"
"4154","Mart B","2020","2","Pickle","557","PRD41"
"4155","Mart B","2020","3","Pickle","804","PRD41"
"4156","Mart B","2020","4","Pickle","892","PRD41"
"4157","Mart B","2020","5","Pickle","1023","PRD41"
"4158","Mart B","2020","6","Pickle","981","PRD41"
"4159","Mart B","2020","7","Pickle","1147","PRD41"
"4160","Mart B","2020","8","Pickle","959","PRD41"
"4161","Mart B","2020","9","Pickle","860","PRD41"
"4162","Mart B","2020","10","Pickle","877","PRD41"
"4163","Mart B","2020","11","Pickle","926","PRD41"
"4164","Mart B","2020","12","Pickle","627","PRD41"
"4165","Mart B","2021","1","Pickle","657","PRD41"
"4166","Mart B","2021","2","Pickle","664","PRD41"
"4167","Mart B","2021","3","Pickle","803","PRD41"
"4168","Mart B","2021","4","Pickle","961","PRD41"
"4169","Mart B","2021","5","Pickle","1050","PRD41"
"4170","Mart B","2021","6","Pickle","1106","PRD41"
"4171","Mart B","2021","7","Pickle","1256","PRD41"
"4172","Mart B","2021","8","Pickle","1017","PRD41"
"4173","Mart B","2021","9","Pickle","934","PRD41"
"4174","Mart B","2021","10","Pickle","1019","PRD41"
"4175","Mart B","2021","11","Pickle","975","PRD41"
"4176","Mart B","2021","12","Pickle","747","PRD41"
"4177","Mart B","2018","1","Palm Oil","1150","PRD42"
"4178","Mart B","2018","2","Palm Oil","1179","PRD42"
"4179","Mart B","2018","3","Palm Oil","1587","PRD42"
"4180","Mart B","2018","4","Palm Oil","1841","PRD42"
"4181","Mart B","2018","5","Palm Oil","1889","PRD42"
"4182","Mart B","2018","6","Palm Oil","2064","PRD42"
"4183","Mart B","2018","7","Palm Oil","2166","PRD42"
"4184","Mart B","2018","8","Palm Oil","1881","PRD42"
"4185","Mart B","2018","9","Palm Oil","1741","PRD42"
"4186","Mart B","2018","10","Palm Oil","1674","PRD42"
"4187","Mart B","2018","11","Palm Oil","1759","PRD42"
"4188","Mart B","2018","12","Palm Oil","1232","PRD42"
"4189","Mart B","2019","1","Palm Oil","1301","PRD42"
"4190","Mart B","2019","2","Palm Oil","1337","PRD42"
"4191","Mart B","2019","3","Palm Oil","1736","PRD42"
"4192","Mart B","2019","4","Palm Oil","1994","PRD42"
"4193","Mart B","2019","5","Palm Oil","2171","PRD42"
"4194","Mart B","2019","6","Palm Oil","2328","PRD42"
"4195","Mart B","2019","7","Palm Oil","2501","PRD42"
"4196","Mart B","2019","8","Palm Oil","2238","PRD42"
"4197","Mart B","2019","9","Palm Oil","1938","PRD42"
"4198","Mart B","2019","10","Palm Oil","1903","PRD42"
"4199","Mart B","2019","11","Palm Oil","2049","PRD42"
"4200","Mart B","2019","12","Palm Oil","1420","PRD42"
"4201","Mart B","2020","1","Palm Oil","1436","PRD42"
"4202","Mart B","2020","2","Palm Oil","1352","PRD42"
"4203","Mart B","2020","3","Palm Oil","1808","PRD42"
"4204","Mart B","2020","4","Palm Oil","2100","PRD42"
"4205","Mart B","2020","5","Palm Oil","2357","PRD42"
"4206","Mart B","2020","6","Palm Oil","2418","PRD42"
"4207","Mart B","2020","7","Palm Oil","2624","PRD42"
"4208","Mart B","2020","8","Palm Oil","2353","PRD42"
"4209","Mart B","2020","9","Palm Oil","2086","PRD42"
"4210","Mart B","2020","10","Palm Oil","1976","PRD42"
"4211","Mart B","2020","11","Palm Oil","2035","PRD42"
"4212","Mart B","2020","12","Palm Oil","1478","PRD42"
"4213","Mart B","2021","1","Palm Oil","1509","PRD42"
"4214","Mart B","2021","2","Palm Oil","1515","PRD42"
"4215","Mart B","2021","3","Palm Oil","1949","PRD42"
"4216","Mart B","2021","4","Palm Oil","2312","PRD42"
"4217","Mart B","2021","5","Palm Oil","2559","PRD42"
"4218","Mart B","2021","6","Palm Oil","2602","PRD42"
"4219","Mart B","2021","7","Palm Oil","2891","PRD42"
"4220","Mart B","2021","8","Palm Oil","2566","PRD42"
"4221","Mart B","2021","9","Palm Oil","2193","PRD42"
"4222","Mart B","2021","10","Palm Oil","2175","PRD42"
"4223","Mart B","2021","11","Palm Oil","2288","PRD42"
"4224","Mart B","2021","12","Palm Oil","1730","PRD42"
"4225","Mart B","2018","1","Neem Oil","655","PRD43"
"4226","Mart B","2018","2","Neem Oil","650","PRD43"
"4227","Mart B","2018","3","Neem Oil","852","PRD43"
"4228","Mart B","2018","4","Neem Oil","1024","PRD43"
"4229","Mart B","2018","5","Neem Oil","1091","PRD43"
"4230","Mart B","2018","6","Neem Oil","1150","PRD43"
"4231","Mart B","2018","7","Neem Oil","1193","PRD43"
"4232","Mart B","2018","8","Neem Oil","1121","PRD43"
"4233","Mart B","2018","9","Neem Oil","927","PRD43"
"4234","Mart B","2018","10","Neem Oil","908","PRD43"
"4235","Mart B","2018","11","Neem Oil","1042","PRD43"
"4236","Mart B","2018","12","Neem Oil","754","PRD43"
"4237","Mart B","2019","1","Neem Oil","733","PRD43"
"4238","Mart B","2019","2","Neem Oil","766","PRD43"
"4239","Mart B","2019","3","Neem Oil","1021","PRD43"
"4240","Mart B","2019","4","Neem Oil","1092","PRD43"
"4241","Mart B","2019","5","Neem Oil","1300","PRD43"
"4242","Mart B","2019","6","Neem Oil","1277","PRD43"
"4243","Mart B","2019","7","Neem Oil","1526","PRD43"
"4244","Mart B","2019","8","Neem Oil","1335","PRD43"
"4245","Mart B","2019","9","Neem Oil","1154","PRD43"
"4246","Mart B","2019","10","Neem Oil","1174","PRD43"
"4247","Mart B","2019","11","Neem Oil","1175","PRD43"
"4248","Mart B","2019","12","Neem Oil","824","PRD43"
"4249","Mart B","2020","1","Neem Oil","850","PRD43"
"4250","Mart B","2020","2","Neem Oil","768","PRD43"
"4251","Mart B","2020","3","Neem Oil","1044","PRD43"
"4252","Mart B","2020","4","Neem Oil","1223","PRD43"
"4253","Mart B","2020","5","Neem Oil","1324","PRD43"
"4254","Mart B","2020","6","Neem Oil","1371","PRD43"
"4255","Mart B","2020","7","Neem Oil","1504","PRD43"
"4256","Mart B","2020","8","Neem Oil","1452","PRD43"
"4257","Mart B","2020","9","Neem Oil","1191","PRD43"
"4258","Mart B","2020","10","Neem Oil","1121","PRD43"
"4259","Mart B","2020","11","Neem Oil","1108","PRD43"
"4260","Mart B","2020","12","Neem Oil","893","PRD43"
"4261","Mart B","2021","1","Neem Oil","888","PRD43"
"4262","Mart B","2021","2","Neem Oil","818","PRD43"
"4263","Mart B","2021","3","Neem Oil","1125","PRD43"
"4264","Mart B","2021","4","Neem Oil","1294","PRD43"
"4265","Mart B","2021","5","Neem Oil","1393","PRD43"
"4266","Mart B","2021","6","Neem Oil","1554","PRD43"
"4267","Mart B","2021","7","Neem Oil","1654","PRD43"
"4268","Mart B","2021","8","Neem Oil","1401","PRD43"
"4269","Mart B","2021","9","Neem Oil","1249","PRD43"
"4270","Mart B","2021","10","Neem Oil","1217","PRD43"
"4271","Mart B","2021","11","Neem Oil","1301","PRD43"
"4272","Mart B","2021","12","Neem Oil","935","PRD43"
"4273","Mart B","2018","1","Sesame Oil","1429","PRD44"
"4274","Mart B","2018","2","Sesame Oil","1458","PRD44"
"4275","Mart B","2018","3","Sesame Oil","2033","PRD44"
"4276","Mart B","2018","4","Sesame Oil","2214","PRD44"
"4277","Mart B","2018","5","Sesame Oil","2447","PRD44"
"4278","Mart B","2018","6","Sesame Oil","2509","PRD44"
"4279","Mart B","2018","7","Sesame Oil","2822","PRD44"
"4280","Mart B","2018","8","Sesame Oil","2441","PRD44"
"4281","Mart B","2018","9","Sesame Oil","2273","PRD44"
"4282","Mart B","2018","10","Sesame Oil","2130","PRD44"
"4283","Mart B","2018","11","Sesame Oil","2184","PRD44"
"4284","Mart B","2018","12","Sesame Oil","1640","PRD44"
"4285","Mart B","2019","1","Sesame Oil","1711","PRD44"
"4286","Mart B","2019","2","Sesame Oil","1722","PRD44"
"4287","Mart B","2019","3","Sesame Oil","2276","PRD44"
"4288","Mart B","2019","4","Sesame Oil","2602","PRD44"
"4289","Mart B","2019","5","Sesame Oil","2807","PRD44"
"4290","Mart B","2019","6","Sesame Oil","2969","PRD44"
"4291","Mart B","2019","7","Sesame Oil","3153","PRD44"
"4292","Mart B","2019","8","Sesame Oil","2858","PRD44"
"4293","Mart B","2019","9","Sesame Oil","2585","PRD44"
"4294","Mart B","2019","10","Sesame Oil","2453","PRD44"
"4295","Mart B","2019","11","Sesame Oil","2627","PRD44"
"4296","Mart B","2019","12","Sesame Oil","1894","PRD44"
"4297","Mart B","2020","1","Sesame Oil","1780","PRD44"
"4298","Mart B","2020","2","Sesame Oil","1766","PRD44"
"4299","Mart B","2020","3","Sesame Oil","2380","PRD44"
"4300","Mart B","2020","4","Sesame Oil","2687","PRD44"
"4301","Mart B","2020","5","Sesame Oil","2983","PRD44"
"4302","Mart B","2020","6","Sesame Oil","3104","PRD44"
"4303","Mart B","2020","7","Sesame Oil","3321","PRD44"
"4304","Mart B","2020","8","Sesame Oil","3038","PRD44"
"4305","Mart B","2020","9","Sesame Oil","2654","PRD44"
"4306","Mart B","2020","10","Sesame Oil","2570","PRD44"
"4307","Mart B","2020","11","Sesame Oil","2631","PRD44"
"4308","Mart B","2020","12","Sesame Oil","1953","PRD44"
"4309","Mart B","2021","1","Sesame Oil","2022","PRD44"
"4310","Mart B","2021","2","Sesame Oil","1879","PRD44"
"4311","Mart B","2021","3","Sesame Oil","2525","PRD44"
"4312","Mart B","2021","4","Sesame Oil","2949","PRD44"
"4313","Mart B","2021","5","Sesame Oil","3169","PRD44"
"4314","Mart B","2021","6","Sesame Oil","3347","PRD44"
"4315","Mart B","2021","7","Sesame Oil","3809","PRD44"
"4316","Mart B","2021","8","Sesame Oil","3191","PRD44"
"4317","Mart B","2021","9","Sesame Oil","2905","PRD44"
"4318","Mart B","2021","10","Sesame Oil","2785","PRD44"
"4319","Mart B","2021","11","Sesame Oil","2909","PRD44"
"4320","Mart B","2021","12","Sesame Oil","2195","PRD44"
"4321","Mart C","2018","1","Cumin Seeds","1126","PRD01"
"4322","Mart C","2018","2","Cumin Seeds","1185","PRD01"
"4323","Mart C","2018","3","Cumin Seeds","1527","PRD01"
"4324","Mart C","2018","4","Cumin Seeds","1688","PRD01"
"4325","Mart C","2018","5","Cumin Seeds","1976","PRD01"
"4326","Mart C","2018","6","Cumin Seeds","2030","PRD01"
"4327","Mart C","2018","7","Cumin Seeds","2155","PRD01"
"4328","Mart C","2018","8","Cumin Seeds","1919","PRD01"
"4329","Mart C","2018","9","Cumin Seeds","1768","PRD01"
"4330","Mart C","2018","10","Cumin Seeds","1707","PRD01"
"4331","Mart C","2018","11","Cumin Seeds","1753","PRD01"
"4332","Mart C","2018","12","Cumin Seeds","1315","PRD01"
"4333","Mart C","2019","1","Cumin Seeds","1344","PRD01"
"4334","Mart C","2019","2","Cumin Seeds","1306","PRD01"
"4335","Mart C","2019","3","Cumin Seeds","1773","PRD01"
"4336","Mart C","2019","4","Cumin Seeds","2125","PRD01"
"4337","Mart C","2019","5","Cumin Seeds","2298","PRD01"
"4338","Mart C","2019","6","Cumin Seeds","2303","PRD01"
"4339","Mart C","2019","7","Cumin Seeds","2457","PRD01"
"4340","Mart C","2019","8","Cumin Seeds","2272","PRD01"
"4341","Mart C","2019","9","Cumin Seeds","2100","PRD01"
"4342","Mart C","2019","10","Cumin Seeds","1960","PRD01"
"4343","Mart C","2019","11","Cumin Seeds","2041","PRD01"
"4344","Mart C","2019","12","Cumin Seeds","1484","PRD01"
"4345","Mart C","2020","1","Cumin Seeds","1397","PRD01"
"4346","Mart C","2020","2","Cumin Seeds","1489","PRD01"
"4347","Mart C","2020","3","Cumin Seeds","1939","PRD01"
"4348","Mart C","2020","4","Cumin Seeds","2157","PRD01"
"4349","Mart C","2020","5","Cumin Seeds","2439","PRD01"
"4350","Mart C","2020","6","Cumin Seeds","2369","PRD01"
"4351","Mart C","2020","7","Cumin Seeds","2697","PRD01"
"4352","Mart C","2020","8","Cumin Seeds","2353","PRD01"
"4353","Mart C","2020","9","Cumin Seeds","2126","PRD01"
"4354","Mart C","2020","10","Cumin Seeds","2055","PRD01"
"4355","Mart C","2020","11","Cumin Seeds","2162","PRD01"
"4356","Mart C","2020","12","Cumin Seeds","1559","PRD01"
"4357","Mart C","2021","1","Cumin Seeds","1507","PRD01"
"4358","Mart C","2021","2","Cumin Seeds","1540","PRD01"
"4359","Mart C","2021","3","Cumin Seeds","2121","PRD01"
"4360","Mart C","2021","4","Cumin Seeds","2292","PRD01"
"4361","Mart C","2021","5","Cumin Seeds","2530","PRD01"
"4362","Mart C","2021","6","Cumin Seeds","2614","PRD01"
"4363","Mart C","2021","7","Cumin Seeds","2958","PRD01"
"4364","Mart C","2021","8","Cumin Seeds","2596","PRD01"
"4365","Mart C","2021","9","Cumin Seeds","2320","PRD01"
